disease	drug	proximity	pval
Arthritis, Gouty	hydrocortisone	2	0.536003584
Arthritis, Gouty	hydrocortisone acetate	2.333333333	0.840054362
Arthritis, Gouty	hydrocortisone butyrate	2.333333333	0.870384317
Arthritis, Gouty	hydrocortisone cypionate	2.333333333	0.832387116
Arthritis, Gouty	hydrocortisone phosphate	2.333333333	0.862998413
Arthritis, Gouty	hydrocortisone probutate	2.333333333	0.839892751
Arthritis, Gouty	hydrocortisone valerate	2.333333333	0.846797195
Arthritis, Gouty	hydroflumethiazide	2.625	0.994735565
Arthritis, Gouty	hydromorphone	2	0.273874558
Arthritis, Gouty	hydroquinone	2	0.178835606
Arthritis, Gouty	hydroxocobalamin	2.777777778	0.987544721
Arthritis, Gouty	hydroxychloroquine	2	0.245271803
Arthritis, Gouty	hydroxyprogesterone caproate	2	0.5
Arthritis, Gouty	hydroxyurea	2	0.405648128
Arthritis, Gouty	hydroxyzine	2	0.232155177
Arthritis, Gouty	hyoscyamine	3	0.998347008
Arthritis, Gouty	hypromellose	2	0.188898652
Arthritis, Gouty	ibalizumab	2	0.522943119
Arthritis, Gouty	ibandronate	2	0.384099086
Arthritis, Gouty	ibritumomab tiuxetan	1.636363636	2.50E-07
Arthritis, Gouty	ibrutinib	1	2.08E-23
Arthritis, Gouty	ibuprofen	2.3	0.918303524
Arthritis, Gouty	ibutilide	2.5	0.646587805
Arthritis, Gouty	icatibant	2.5	0.629374888
Arthritis, Gouty	icosapent	2.181818182	0.487364091
Arthritis, Gouty	idarubicin	2	0.56945295
Arthritis, Gouty	idelalisib	2	0.350260214
Arthritis, Gouty	idursulfase	2	0.43054705
Arthritis, Gouty	ifenprodil	2	0.433219432
Arthritis, Gouty	ifosfamide	2	0.443484292
Arthritis, Gouty	iloperidone	2.636363636	0.997804022
Arthritis, Gouty	iloprost	2.25	0.504305616
Arthritis, Gouty	imatinib	2	0.506199708
Arthritis, Gouty	imipramine	2.72	0.999991455
Arthritis, Gouty	imiquimod	2	0.117893215
Arthritis, Gouty	indacaterol	2	0.599239516
Arthritis, Gouty	indapamide	2	0.282829544
Arthritis, Gouty	indecainide	2	0.424072651
Arthritis, Gouty	indigotindisulfonic acid	2.857142857	0.998122282
Arthritis, Gouty	indomethacin	2.333333333	0.791739065
Arthritis, Gouty	infliximab	2	0.467517174
Arthritis, Gouty	ingenol mebutate	2	0.677413357
Arthritis, Gouty	inotuzumab ozogamicin	2	0.350260214
Arthritis, Gouty	insulin aspart	2	0.5
Arthritis, Gouty	insulin degludec	2	0.537535995
Arthritis, Gouty	insulin detemir	2	0.560301694
Arthritis, Gouty	insulin glargine	2	0.5
Arthritis, Gouty	insulin glulisine	2	0.486763654
Arthritis, Gouty	insulin human	2	0.559166298
Arthritis, Gouty	insulin lispro	2	0.572539989
Arthritis, Gouty	insulin pork	2.133333333	0.329466169
Arthritis, Gouty	interferon alfa-2a, recombinant	2.5	0.961685807
Arthritis, Gouty	interferon alfa-2b	2.5	0.951246364
Arthritis, Gouty	interferon alfa-n1	2.5	0.970994114
Arthritis, Gouty	interferon alfa-n3	2.5	0.940339919
Arthritis, Gouty	interferon alfacon-1	2.5	0.980031115
Arthritis, Gouty	interferon beta-1a	2.5	0.981264672
Arthritis, Gouty	interferon beta-1b	2.5	0.980607942
Arthritis, Gouty	interferon gamma-1b	2.5	0.826035246
Arthritis, Gouty	iopodic acid	3	0.830824139
Arthritis, Gouty	ipilimumab	3	0.969500272
Arthritis, Gouty	ipratropium	3	0.993698505
Arthritis, Gouty	irbesartan	2	0.678262208
Arthritis, Gouty	irinotecan	2	0.108383993
Arthritis, Gouty	iron	2.285714286	0.802500324
Arthritis, Gouty	iron dextran	2.4	0.884227486
Arthritis, Gouty	iron sucrose	3	0.946590846
Arthritis, Gouty	isavuconazole	2.333333333	0.844856999
Arthritis, Gouty	isocarboxazid	2	0.100633269
Arthritis, Gouty	isoetharine	2.5	0.965280981
Arthritis, Gouty	isoflurane	2.55	0.83232128
Arthritis, Gouty	isoflurophate	2.666666667	0.912559286
Arthritis, Gouty	isometheptene	2.5	0.636519959
Arthritis, Gouty	isoniazid	2.5	0.584165242
Arthritis, Gouty	isoprenaline	2	0.323481998
Arthritis, Gouty	isopropamide	3	0.967270471
Arthritis, Gouty	isopropyl alcohol	2.142857143	0.260108904
Arthritis, Gouty	isosorbide	2	0.490891907
Arthritis, Gouty	isosorbide dinitrate	2	0.267469697
Arthritis, Gouty	isosorbide mononitrate	2	0.298602921
Arthritis, Gouty	isotretinoin	2	0.471884802
Arthritis, Gouty	isradipine	2.571428571	0.80728491
Arthritis, Gouty	istradefylline	3	0.997942584
Arthritis, Gouty	itraconazole	2	0.193326912
Arthritis, Gouty	ivabradine	2	0.208279972
Arthritis, Gouty	ivacaftor	2	0.590280184
Arthritis, Gouty	ivermectin	2	0.242497251
Arthritis, Gouty	ivosidenib	2	0.392435669
Arthritis, Gouty	ixabepilone	2	0.545204053
Arthritis, Gouty	ixekizumab	2	0.211483106
Arthritis, Gouty	kaletra	2.285714286	0.59615884
Arthritis, Gouty	kappadione	2.428571429	0.960752236
Arthritis, Gouty	ketamine	2.739130435	0.999972077
Arthritis, Gouty	ketazolam	2.4	0.349050744
Arthritis, Gouty	ketoconazole	2.2	0.847861776
Arthritis, Gouty	ketoprofen	2.666666667	0.986327913
Arthritis, Gouty	ketorolac	2.5	0.795165809
Arthritis, Gouty	ketotifen	2	0.243395161
Arthritis, Gouty	keyhole limpet hemocyanin	3	0.940247375
Arthritis, Gouty	l-glutamine	2	0.282154049
Arthritis, Gouty	l-lysine	2	0.104293221
Arthritis, Gouty	labetalol	2.8	0.999902802
Arthritis, Gouty	lacidipine	2.444444444	0.788539261
Arthritis, Gouty	lacosamide	3	0.886425897
Arthritis, Gouty	lactose	2	0.158536173
Arthritis, Gouty	lamotrigine	2.75	0.999908126
Arthritis, Gouty	lanadelumab	3	0.903199515
Arthritis, Gouty	lanreotide	2.5	0.828106557
Arthritis, Gouty	lansoprazole	2	0.5
Arthritis, Gouty	lapatinib	1.5	0.113874097
Arthritis, Gouty	larotrectinib	2	0.411225003
Arthritis, Gouty	lasmiditan	3	0.675094611
Arthritis, Gouty	lasofoxifene	2.333333333	0.809188003
Arthritis, Gouty	latanoprost	3	0.893318648
Arthritis, Gouty	latanoprostene bunod	3	0.841463827
Arthritis, Gouty	lauric acid	2	0.026640421
Arthritis, Gouty	leflunomide	2	0.389661763
Arthritis, Gouty	lemborexant	3	0.891011023
Arthritis, Gouty	lenalidomide	2	0.331903791
Arthritis, Gouty	lenograstim	2	0.374957161
Arthritis, Gouty	lenvatinib	2	0.408605061
Arthritis, Gouty	lepirudin	2	0.460172163
Arthritis, Gouty	lercanidipine	3	0.662177423
Arthritis, Gouty	lesinurad	3	0.898020142
Arthritis, Gouty	letrozole	2	0.155031411
Arthritis, Gouty	leuprolide	3	0.747791673
Arthritis, Gouty	levacetylmethadol	2.666666667	0.917612426
Arthritis, Gouty	levallorphan	2	0.424072651
Arthritis, Gouty	levamisole	2.5	0.541143256
Arthritis, Gouty	levamlodipine	2.25	0.827897382
Arthritis, Gouty	levetiracetam	2	0.161742309
Arthritis, Gouty	levobetaxolol	3	0.976866046
Arthritis, Gouty	levobunolol	2.5	0.98702224
Arthritis, Gouty	levobupivacaine	3	0.759147322
Arthritis, Gouty	levocabastine	3	0.855339765
Arthritis, Gouty	levocarnitine	2.545454545	0.687576684
Arthritis, Gouty	levocetirizine	2	0.242497251
Arthritis, Gouty	levodopa	2.8	0.998161205
Arthritis, Gouty	levofloxacin	2	0.56945295
Arthritis, Gouty	levomenthol	2.384615385	0.487062881
Arthritis, Gouty	levomilnacipran	2.5	0.818661067
Arthritis, Gouty	levonordefrin	3	0.986215044
Arthritis, Gouty	levonorgestrel	2	0.680199665
Arthritis, Gouty	levorphanol	2	0.272551234
Arthritis, Gouty	levosalbutamol	2	0.580471939
Arthritis, Gouty	levosimendan	2.75	0.983502693
Arthritis, Gouty	levothyroxine	2	0.402829654
Arthritis, Gouty	lidocaine	2.333333333	0.743036717
Arthritis, Gouty	lifitegrast	2	0.297781794
Arthritis, Gouty	linaclotide	2	0.203428524
Arthritis, Gouty	linagliptin	2	0.414499996
Arthritis, Gouty	lindane	2.125	0.256866084
Arthritis, Gouty	liothyronine	2	0.539827837
Arthritis, Gouty	liotrix	2	0.421945576
Arthritis, Gouty	lipegfilgrastim	2	0.40665171
Arthritis, Gouty	lipoic acid	2	0.089019258
Arthritis, Gouty	liraglutide	2	0.482236285
Arthritis, Gouty	lisinopril	2.5	0.779272604
Arthritis, Gouty	lisuride	2.8	0.999997672
Arthritis, Gouty	lithium carbonate	2.25	0.625203159
Arthritis, Gouty	lithium citrate	2.25	0.61961173
Arthritis, Gouty	lixisenatide	2	0.556515708
Arthritis, Gouty	lofexidine	2.666666667	0.994479761
Arthritis, Gouty	lomefloxacin	2	0.539827837
Arthritis, Gouty	lomitapide	2	0.183665197
Arthritis, Gouty	lomustine	3	0.854650686
Arthritis, Gouty	lonoctocog alfa	2.090909091	0.361192722
Arthritis, Gouty	loperamide	2.142857143	0.646321617
Arthritis, Gouty	lopinavir	2.333333333	0.61872202
Arthritis, Gouty	loratadine	2	0.2698851
Arthritis, Gouty	lorazepam	2.571428571	0.628770706
Arthritis, Gouty	lorcaserin	3	0.883985433
Arthritis, Gouty	lorlatinib	2	0.556515708
Arthritis, Gouty	lormetazepam	2.8	0.80371492
Arthritis, Gouty	lornoxicam	2.5	0.859141576
Arthritis, Gouty	lorpiprazole	2.8	0.999809949
Arthritis, Gouty	losartan	2	0.368095262
Arthritis, Gouty	loteprednol etabonate	2	0.590280184
Arthritis, Gouty	lovastatin	2	0.297405233
Arthritis, Gouty	loxapine	2.806451613	0.999998888
Arthritis, Gouty	loxoprofen	2.5	0.821346502
Arthritis, Gouty	lubiprostone	2	0.363244662
Arthritis, Gouty	lumacaftor	2	0.615393999
Arthritis, Gouty	lumateperone	2.6	0.999665535
Arthritis, Gouty	lumiracoxib	2.5	0.842938888
Arthritis, Gouty	lurasidone	2.666666667	0.991433782
Arthritis, Gouty	lusutrombopag	3	0.986044282
Arthritis, Gouty	lutetium lu 177 dotatate	2.8	0.993258867
Arthritis, Gouty	lutropin alfa	3	0.976866046
Arthritis, Gouty	lyme disease vaccine (recombinant ospa)	2	0.460172163
Arthritis, Gouty	lypressin	2.666666667	0.878149476
Arthritis, Gouty	macimorelin	3	0.771094023
Arthritis, Gouty	macitentan	2	0.256986187
Arthritis, Gouty	mafenide	3	0.883985433
Arthritis, Gouty	magnesium acetate	2	0.5
Arthritis, Gouty	magnesium acetate tetrahydrate	2.285714286	0.702314867
Arthritis, Gouty	magnesium carbonate	2.285714286	0.688140766
Arthritis, Gouty	magnesium cation	2	0.482236285
Arthritis, Gouty	magnesium sulfate	2.5	0.63453755
Arthritis, Gouty	malathion	3	0.611412131
Arthritis, Gouty	manganese	2.2	0.812374782
Arthritis, Gouty	manidipine	2.583333333	0.936569638
Arthritis, Gouty	maprotiline	2.882352941	0.999999495
Arthritis, Gouty	maraviroc	2	0.419528061
Arthritis, Gouty	masoprocol	2	0.39862619
Arthritis, Gouty	mazindol	2.25	0.428490487
Arthritis, Gouty	mebendazole	2	0.590280184
Arthritis, Gouty	mecamylamine	3	0.988335516
Arthritis, Gouty	mecasermin	2	0.481274004
Arthritis, Gouty	mecasermin rinfabate	2	0.435697354
Arthritis, Gouty	meclizine	2	0.225983494
Arthritis, Gouty	meclofenamic acid	2.6	0.95919173
Arthritis, Gouty	medrogestone	2	0.56945295
Arthritis, Gouty	medroxyprogesterone acetate	2.5	0.728842905
Arthritis, Gouty	medrysone	2	0.580471939
Arthritis, Gouty	mefenamic acid	2.5	0.771514296
Arthritis, Gouty	mefloquine	3	0.996615629
Arthritis, Gouty	megestrol acetate	2	0.580471939
Arthritis, Gouty	meloxicam	2.5	0.899219591
Arthritis, Gouty	memantine	2.541666667	0.901828872
Arthritis, Gouty	menadione	2.384615385	0.866654914
Arthritis, Gouty	menotropins	2.5	0.87227359
Arthritis, Gouty	menthyl salicylate	2.5	0.840054362
Arthritis, Gouty	mepenzolate	3	0.972017561
Arthritis, Gouty	meperidine	2.5	0.955992105
Arthritis, Gouty	mephentermine	2.777777778	0.999780436
Arthritis, Gouty	mephenytoin	2	0.33384476
Arthritis, Gouty	mepivacaine	3	0.782800716
Arthritis, Gouty	mepolizumab	3	0.8029682
Arthritis, Gouty	meprobamate	2.615384615	0.685940177
Arthritis, Gouty	mepyramine	2	0.203428524
Arthritis, Gouty	mercaptopurine	2	0.259258497
Arthritis, Gouty	mesalazine	2.285714286	0.908050656
Arthritis, Gouty	mesoridazine	3	0.99968528
Arthritis, Gouty	mestranol	2	0.667945863
Arthritis, Gouty	metamfetamine	2.444444444	0.716485379
Arthritis, Gouty	metamizole	3	0.957589073
Arthritis, Gouty	metaraminol	3	0.931153272
Arthritis, Gouty	metergoline	3	0.859492427
Arthritis, Gouty	metformin	2.333333333	0.586197071
Arthritis, Gouty	methacholine	3	0.965661217
Arthritis, Gouty	methadone	2.428571429	0.926250588
Arthritis, Gouty	methantheline	3	0.84205104
Arthritis, Gouty	methazolamide	2.75	0.89634594
Arthritis, Gouty	methdilazine	2	0.237569428
Arthritis, Gouty	methimazole	3	0.739863102
Arthritis, Gouty	methionine	2.4	0.549372863
Arthritis, Gouty	methocarbamol	3	0.835655154
Arthritis, Gouty	methohexital	3	0.883985433
Arthritis, Gouty	methotrexate	2	0.290571471
Arthritis, Gouty	methotrimeprazine	2.894736842	0.999999975
Arthritis, Gouty	methoxamine	3	0.998258723
Arthritis, Gouty	methoxy polyethylene glycol-epoetin beta	2	0.513236346
Arthritis, Gouty	methoxyflurane	2.555555556	0.780090343
Arthritis, Gouty	methscopolamine bromide	3	0.989090246
Arthritis, Gouty	methsuximide	3	0.728581062
Arthritis, Gouty	methyclothiazide	2.75	0.941403687
Arthritis, Gouty	methyl aminolevulinate	1	0.001818001
Arthritis, Gouty	methyldopa	2.5	0.684186124
Arthritis, Gouty	methylene blue	2	0.286046226
Arthritis, Gouty	methylergometrine	3	0.979288898
Arthritis, Gouty	methylnaltrexone	2	0.288034908
Arthritis, Gouty	methylphenidate	2.333333333	0.531894949
Arthritis, Gouty	methylphenobarbital	2.636363636	0.923273953
Arthritis, Gouty	methylprednisolone	2	0.625042839
Arthritis, Gouty	methyltestosterone	2	0.701882467
Arthritis, Gouty	methyprylon	2.615384615	0.737976024
Arthritis, Gouty	methysergide	2.75	0.990468577
Arthritis, Gouty	metipranolol	2.5	0.997718943
Arthritis, Gouty	metixene	3	0.984386791
Arthritis, Gouty	metoclopramide	2.75	0.896366901
Arthritis, Gouty	metocurine	3.5	0.99890749
Arthritis, Gouty	metocurine iodide	4	0.9979624
Arthritis, Gouty	metolazone	2	0.337981481
Arthritis, Gouty	metoprolol	2.5	0.984001986
Arthritis, Gouty	metreleptin	2	0.389537016
Arthritis, Gouty	metyrapone	4	0.987709819
Arthritis, Gouty	metyrosine	2	0.344044106
Arthritis, Gouty	mexiletine	2	0.326246672
Arthritis, Gouty	mianserin	2.739130435	0.99999337
Arthritis, Gouty	miconazole	2.333333333	0.582906631
Arthritis, Gouty	midazolam	2.833333333	0.869342607
Arthritis, Gouty	midodrine	3	0.991771315
Arthritis, Gouty	midostaurin	2	0.455318481
Arthritis, Gouty	mifamurtide	0.5	1.31E-12
Arthritis, Gouty	mifepristone	2	0.411604782
Arthritis, Gouty	migalastat	2	0.320545911
Arthritis, Gouty	miglitol	2	0.105108933
Arthritis, Gouty	miglustat	2	0.2078387
Arthritis, Gouty	milnacipran	2.333333333	0.809718625
Arthritis, Gouty	milrinone	2	0.326246672
Arthritis, Gouty	miltefosine	2	0.337981481
Arthritis, Gouty	minaprine	2.777777778	0.999864325
Arthritis, Gouty	minocycline	1.857142857	0.021687436
Arthritis, Gouty	minoxidil	2.666666667	0.920815896
Arthritis, Gouty	mirabegron	2	0.174005992
Arthritis, Gouty	mirtazapine	2.75	0.999950213
Arthritis, Gouty	misoprostol	2.75	0.964762495
Arthritis, Gouty	mitotane	2.6	0.994518224
Arthritis, Gouty	mivacurium	3.25	0.999907955
Arthritis, Gouty	moclobemide	2	0.104468192
Arthritis, Gouty	modafinil	2.5	0.826035246
Arthritis, Gouty	moexipril	2.5	0.639178062
Arthritis, Gouty	mogamulizumab	2	0.580471939
Arthritis, Gouty	molindone	2.75	0.990996749
Arthritis, Gouty	molsidomine	2	0.262421471
Arthritis, Gouty	mometasone	2	0.642321565
Arthritis, Gouty	mometasone furoate	2	0.629927932
Arthritis, Gouty	monobenzone	2	0.184060125
Arthritis, Gouty	montelukast	3	0.937500688
Arthritis, Gouty	moricizine	2	0.363244662
Arthritis, Gouty	moroctocog alfa	2.090909091	0.414290949
Arthritis, Gouty	morphine	1.75	0.012922929
Arthritis, Gouty	moxetumomab pasudotox	2	0.383341964
Arthritis, Gouty	moxifloxacin	2	0.539827837
Arthritis, Gouty	moxisylyte	3	0.999726138
Arthritis, Gouty	moxonidine	2.5	0.840054362
Arthritis, Gouty	muromonab	1.642857143	9.81E-08
Arthritis, Gouty	mycophenolate mofetil	2	0.291759421
Arthritis, Gouty	mycophenolic acid	2	0.358966441
Arthritis, Gouty	myrrh	2	0.519863769
Arthritis, Gouty	n-acetylglucosamine	2.571428571	0.758578752
Arthritis, Gouty	nabilone	3	0.934310291
Arthritis, Gouty	nabumetone	2.5	0.837566968
Arthritis, Gouty	nadh	2.223880597	0.257149366
Arthritis, Gouty	nadolol	2.5	0.988135008
Arthritis, Gouty	nadroparin	2.5	0.979397034
Arthritis, Gouty	nafarelin	3	0.739863102
Arthritis, Gouty	naftifine	2	0.193738942
Arthritis, Gouty	nalbuphine	2	0.316655695
Arthritis, Gouty	naldemedine	2	0.260410731
Arthritis, Gouty	nalmefene	2	0.242188738
Arthritis, Gouty	naloxegol	2	0.355035959
Arthritis, Gouty	naloxone	1.857142857	0.029792483
Arthritis, Gouty	naltrexone	2	0.27972853
Arthritis, Gouty	nandrolone decanoate	2	0.615393999
Arthritis, Gouty	nandrolone phenpropionate	2	0.599239516
Arthritis, Gouty	naphazoline	3	0.994456344
Arthritis, Gouty	naproxen	2.5	0.866934995
Arthritis, Gouty	naratriptan	2.75	0.878099439
Arthritis, Gouty	natalizumab	1.545454545	1.10E-08
Arthritis, Gouty	nateglinide	2.5	0.913479347
Arthritis, Gouty	nebivolol	2.333333333	0.788251066
Arthritis, Gouty	necitumumab	1	0.030499728
Arthritis, Gouty	nedocromil	2.6	0.891285404
Arthritis, Gouty	nefazodone	2.6	0.99656542
Arthritis, Gouty	nelarabine	2	0.482236285
Arthritis, Gouty	neomycin	2	0.247443801
Arthritis, Gouty	neostigmine	3	0.986044282
Arthritis, Gouty	nepafenac	2.5	0.871736349
Arthritis, Gouty	neratinib	1	0.046615177
Arthritis, Gouty	nesiritide	2	0.156290632
Arthritis, Gouty	netarsudil	2.333333333	0.873475506
Arthritis, Gouty	netupitant	3	0.888804317
Arthritis, Gouty	niacin	2	0.152100449
Arthritis, Gouty	nialamide	2	0.074333895
Arthritis, Gouty	nicardipine	2.8	0.999743314
Arthritis, Gouty	nicergoline	3	0.922131055
Arthritis, Gouty	nicorandil	3	0.830824139
Arthritis, Gouty	nicotinamide	2.25	0.744175907
Arthritis, Gouty	nicotine	2.6	0.787263164
Arthritis, Gouty	nifedipine	2.555555556	0.972520418
Arthritis, Gouty	nilotinib	2	0.625042839
Arthritis, Gouty	nilutamide	2	0.590280184
Arthritis, Gouty	nilvadipine	2.666666667	0.935626658
Arthritis, Gouty	nimesulide	2	0.347131708
Arthritis, Gouty	nimodipine	2.4	0.794238129
Arthritis, Gouty	nintedanib	1.916666667	0.149781609
Arthritis, Gouty	niraparib	2	0.454265659
Arthritis, Gouty	nisoldipine	2.6	0.871007526
Arthritis, Gouty	nitisinone	2	0.164710009
Arthritis, Gouty	nitrazepam	2.625	0.784179399
Arthritis, Gouty	nitrendipine	2.625	0.853898348
Arthritis, Gouty	nitric oxide	2	0.085276657
Arthritis, Gouty	nitroglycerin	2	0.262421471
Arthritis, Gouty	nitroprusside	2	0.277669818
Arthritis, Gouty	nitrous acid	2.5	0.691545459
Arthritis, Gouty	nivolumab	3	0.89812323
Arthritis, Gouty	nizatidine	3	0.634269846
Arthritis, Gouty	nomifensine	2.285714286	0.369351184
Arthritis, Gouty	nonacog beta pegol	2.333333333	0.833590075
Arthritis, Gouty	norelgestromin	2	0.638534927
Arthritis, Gouty	norepinephrine	2.727272727	0.998517536
Arthritis, Gouty	norethisterone	2	0.608710553
Arthritis, Gouty	norethynodrel	2	0.662702464
Arthritis, Gouty	norfloxacin	2	0.539827837
Arthritis, Gouty	norgestimate	2	0.725206378
Arthritis, Gouty	norgestrel	2	0.617911422
Arthritis, Gouty	nortriptyline	2.708333333	0.999999849
Arthritis, Gouty	noscapine	2	0.262421471
Arthritis, Gouty	nylidrin	3	0.990119733
Arthritis, Gouty	obeticholic acid	2	0.460172163
Arthritis, Gouty	obinutuzumab	3	0.969500272
Arthritis, Gouty	ocrelizumab	3	0.986044282
Arthritis, Gouty	ocriplasmin	1.666666667	0.087747032
Arthritis, Gouty	octocrylene	2	0.689934261
Arthritis, Gouty	octreotide	2.666666667	0.912695635
Arthritis, Gouty	ofatumumab	3	0.965854129
Arthritis, Gouty	ofloxacin	2	0.522943119
Arthritis, Gouty	olanzapine	2.818181818	0.999995509
Arthritis, Gouty	olaparib	2	0.335811295
Arthritis, Gouty	olaratumab	2	0.545204053
Arthritis, Gouty	oleic acid	2.166666667	0.43054705
Arthritis, Gouty	olmesartan	2	0.409719816
Arthritis, Gouty	olodaterol	2	0.622825128
Arthritis, Gouty	olopatadine	2.625	0.949059167
Arthritis, Gouty	olsalazine	2.5	0.578054424
Arthritis, Gouty	omalizumab	2	0.203310261
Arthritis, Gouty	omega-3-acid ethyl esters	2	0.467517174
Arthritis, Gouty	omega-3-carboxylic acids	2.166666667	0.307965093
Arthritis, Gouty	omega-3 fatty acids	2	0.50827803
Arthritis, Gouty	omeprazole	2	0.44846664
Arthritis, Gouty	ondansetron	2.4	0.575182278
Arthritis, Gouty	opicapone	2	0.342684283
Arthritis, Gouty	opium	2	0.255292482
Arthritis, Gouty	oprelvekin	3	0.888503069
Arthritis, Gouty	orciprenaline	2	0.629927932
Arthritis, Gouty	orlistat	2.666666667	0.928648816
Arthritis, Gouty	ornithine	2.272727273	0.224487014
Arthritis, Gouty	orphenadrine	2.428571429	0.754957659
Arthritis, Gouty	oseltamivir	2	0.095364119
Arthritis, Gouty	osimertinib	1	0.046615177
Arthritis, Gouty	ospemifene	2	0.649739786
Arthritis, Gouty	ouabain	2	0.251850654
Arthritis, Gouty	oxacillin	4	0.999625408
Arthritis, Gouty	oxandrolone	2	0.629927932
Arthritis, Gouty	oxaprozin	2.5	0.886125903
Arthritis, Gouty	oxazepam	2.6	0.779704182
Arthritis, Gouty	oxcarbazepine	3	0.999646898
Arthritis, Gouty	oxetacaine	3	0.902914004
